,query,date,id,user,text,geo
363,Colombia -filter:retweets,2021-09-01 13:01:37,1433052426051989505,Mcole19470513,"Worry over new #COVID19 strain found in Colombia now in the #UK . May be resistant to #vaccines . 

#slough Slough… https://t.co/3hyT5HyTv3",
364,Colombia -filter:retweets,2021-09-01 13:01:05,1433052291934871554,InvestorIdeas,#Colombian #GoldStock O2Gold Inc. (TSXV: $OTGO.V) News:  NEW GROUND GEOPHYSICS RESULTS EXTEND THE PROJECTED VEIN MI… https://t.co/ccEzCVnetY,
365,Colombia -filter:retweets,2021-09-01 13:00:56,1433052252713934857,substoryblog,@ATFootball_1 @TheShirtUnion @ShirtsFromBcn @shirts_original @TFShirts @KITmagazine_ @kwinkinis @jakesshirts… https://t.co/1TzjR62OLH,
366,Colombia -filter:retweets,2021-09-01 13:00:35,1433052166340718594,renato_sun,@BrianBertie1998 I’m more mad of how people make it seem like it was the ‘level difference’ between Colombia and Pe… https://t.co/byQ8X3s7aa,
367,Colombia -filter:retweets,2021-09-01 13:00:18,1433052094110617603,BitFinance_News,Unemployment in Colombia falls to 14.3 % https://t.co/gsQ3faXBrE,
368,Colombia -filter:retweets,2021-09-01 13:00:03,1433052028352139265,CaldasiaICN_UN,"#NuevoNúmero 43(2) | Effect of landscape modification on primate assemblages of the Magdalena River Valley, Colombi… https://t.co/8BvpGjPNRi",
369,Colombia -filter:retweets,2021-09-01 13:00:02,1433052024552280065,France24_en,"🦠 The @WHO has said it is monitoring a new #coronavirus #variant known as ""#Mu"", which was first identified in Colo… https://t.co/OslRtALLLG",
370,Colombia -filter:retweets,2021-09-01 13:00:00,1433052018734551047,EWTNVatican,"The Supreme Court of Colombia ruled last week that minors between 14 and older can choose, without parental consent… https://t.co/Y7F5jaczaS",
371,Colombia -filter:retweets,2021-09-01 12:59:28,1433051882394636291,Designed_Beats,@shararehdrury Space Shuttle Colombia’s first flight.,
372,Colombia -filter:retweets,2021-09-01 12:59:26,1433051876191309824,MedellinGuru,Día de Amor y Amistad (Day of Love and Friendship) is celebrated the third Saturday of September every year in… https://t.co/vFLf24CkJz,
373,Colombia -filter:retweets,2021-09-01 12:59:20,1433051850580836358,gargolo,@Dr_D_Robertson This MUnvariabt does not seem that competitive va Delta. It did become dominant in Colombia by end… https://t.co/clVTzRGKeA,
374,Colombia -filter:retweets,2021-09-01 12:59:10,1433051808847605762,SENDorGO,joshuaproject: Pray for the Malayo in Colombia https://t.co/TZOa31llyy,
375,Colombia -filter:retweets,2021-09-01 12:59:00,1433051765507858438,zxeddiexz,"@WillyOchoCinco Man if I had to guess, she probably still Colombia bro.",
376,Colombia -filter:retweets,2021-09-01 12:58:11,1433051558921572358,BrianBertie1998,"And before anyone says it, I know Aldair Rodriguez was a flop at America.

What I'm saying is that people in Peru w… https://t.co/ZO76jJe3Wb",
377,Colombia -filter:retweets,2021-09-01 12:57:50,1433051470778228745,franklyn_mia,"Loving myself on this wednesday morning.

Dont you want to feel me? 

I'm online on @CamSodaLive 

#camsodalive… https://t.co/JwJJAO6oOc",
378,Colombia -filter:retweets,2021-09-01 12:57:15,1433051324321513477,politicswatch15,Now WHO warns of threat of 'Mu' variant found in Colombia - and it's already been found in Britain https://t.co/bVHfCpa0FI,
379,Colombia -filter:retweets,2021-09-01 12:56:27,1433051123515015170,adabagcompany,Covid: WHO warns of new ‘Mu’ variant found in Colombia – and it’s already been found in the UK https://t.co/IrBmCU9ecH,
380,Colombia -filter:retweets,2021-09-01 12:56:13,1433051063666593792,TrendsWide,Covid: WHO warns of new ‘Mu’ variant found in Colombia – and it’s already been found in the UK https://t.co/decAo5u6ou,
381,Colombia -filter:retweets,2021-09-01 12:55:22,1433050852298690563,WashVAAC,The latest #ash advisory for #Ruiz #volcano in #Colombia can be found here: https://t.co/bsNjByrbC9 https://t.co/OROrkT6W8w,
382,Colombia -filter:retweets,2021-09-01 12:55:02,1433050768081367041,SElhichri,@SaraBangtan07 after our second mail from BTS/ Colombia  Record with the Butter remix we get a streaming party.  this is so 🔥,
383,Colombia -filter:retweets,2021-09-01 12:55:02,1433050766256885762,HellOnHeels2020,"Now WHO warns of threat of 'Mu' variant found in Colombia
 https://t.co/RyZPoFUm1K",
384,Colombia -filter:retweets,2021-09-01 12:54:53,1433050730714304517,BI_colombia_,@hanbinibinnie @alia131_ @leehi_hi @shxx131bi131 I hope the person who came up with the idea for the MV had that in… https://t.co/ds9MclGr8E,
385,Colombia -filter:retweets,2021-09-01 12:53:58,1433050500396724224,LawLibCongress,#Panama; #Colombia: Binational Agreement on Migrants in Transit Reached https://t.co/oRCYjnu8Zz #GlobalLegalMonitor,
386,Colombia -filter:retweets,2021-09-01 12:53:36,1433050405525721092,BlueHeelerGuy,"Message to one of my adult kids traveling soon:

I know you're both vaccinated, I know you're going, you need to kn… https://t.co/zxlouYnZZv",
387,Colombia -filter:retweets,2021-09-01 12:53:35,1433050403076182019,internewscast,"Now WHO warns of threat of ‘Mu’ variant found in Colombia – and it’s already been found in Britain

https://t.co/oq4704Uws5",
388,Colombia -filter:retweets,2021-09-01 12:53:17,1433050326903373833,randweather_bot,"The wind speed in Ricaurte, Colombia is 0.37 m/s at this moment.",
389,Colombia -filter:retweets,2021-09-01 12:53:11,1433050304115736576,Knewz_Currently,Covid: WHO warns of new 'Mu' variant found in Colombia - and it's already been found in the UK… https://t.co/9fG5NliXt6,
390,Colombia -filter:retweets,2021-09-01 12:53:00,1433050256791400450,HarvardGrwthLab,"Watch our research team in a panel discussion on Engaging #Diasporas Around the World, where they share their work… https://t.co/xP0mh8uzCu",
391,Colombia -filter:retweets,2021-09-01 12:52:19,1433050082589515784,MatiasBusso,Ungated version here: https://t.co/1T63c3sGHS,
392,Colombia -filter:retweets,2021-09-01 12:52:17,1433050074620305415,MatiasBusso,"I'm thrilled to learn that @FundacionLuker (of Manizales, Colombia) won the Wise 2021 Award (@WISE_Tweets) for its… https://t.co/0S3Jd2AEYs",
393,Colombia -filter:retweets,2021-09-01 12:51:33,1433049891140476930,firstpost,"A new #coronavirus strain known as #Mu, which was first identified in Colombia in January, has been designated a va… https://t.co/KKu4dfwcDZ",
394,Colombia -filter:retweets,2021-09-01 12:51:04,1433049768138133517,NazmulH07030130,Illustration T-shirt design available here. More info: https://t.co/CTOF35fsw8  #graphictshirt #trendytshirt… https://t.co/1AGOgKQpTt,
395,Colombia -filter:retweets,2021-09-01 12:49:33,1433049386439823361,boocles42,Now #WHO warns of threat of 'Mu' variant found in #Colombia but I'm still waiting to see what test they use to dete… https://t.co/YZhR3Yr4yk,
396,Colombia -filter:retweets,2021-09-01 12:49:27,1433049361328582663,AjakAjak1652,"Now WHO warns of threat of 'Mu' variant found in Colombia - and it's already been found in Britain
https://t.co/iQzCpNQy8m",
397,Colombia -filter:retweets,2021-09-01 12:49:02,1433049257053929478,colombia_uk,"The World Knows About the a Least 6402 Killed by Colombia Militar Army in Uribe’s Period, and about the mire than 1… https://t.co/osQUVfhSa7",
398,Colombia -filter:retweets,2021-09-01 12:48:35,1433049146701885449,louist91xever,"@2wllsntx8 @1d_news_content @Louis_Tomlinson @965TDY Colombia 

I vote Louis Tomlinson (@Louis_Tomlinson) for #ArtistoftheSummer via @965TDY",
399,Colombia -filter:retweets,2021-09-01 12:48:29,1433049120965599232,wolfhandler,@WaterDean Bob if you want to come to Colombia with me just let me know. The ladies are friendly and the dollar loo… https://t.co/Tr1zCDJgh5,
400,Colombia -filter:retweets,2021-09-01 12:48:27,1433049110907609088,SoMetroRadio,"SoMetro Radio #nowplaying - Will You Be Mine by @IAmAnitaBaker | Thanks to our listeners in the Philippines, Colomb… https://t.co/vG674bg0Lq",
401,Colombia -filter:retweets,2021-09-01 12:48:17,1433049067341418501,GetGlobalNet,"#NowPlaying on SoMetro Radio -  Will You Be Mine by @IAmAnitaBaker | Thanks to our listeners in the Philippines, Co… https://t.co/SHhbTNpwBd",
402,Colombia -filter:retweets,2021-09-01 12:48:05,1433049019148865536,JB_Sentinel,"@iconicleah @RedwayRBX but its true, 2 people got shot in front of my house yesterday

get me out of Colombia pls",
403,Colombia -filter:retweets,2021-09-01 12:47:58,1433048991428718594,ColombiaCalling,"“The Mu variant was first identified in Colombia in January 2021.”

WHO monitoring new coronavirus variant named Mu https://t.co/q2vc5AJOAB",
404,Colombia -filter:retweets,2021-09-01 12:46:59,1433048741573840902,Scottishblue1,"A new coronavirus strain, named Mu, has been designated a variant of interest by the World Health Organisation (WHO… https://t.co/7wjdx1L2IB",
405,Colombia -filter:retweets,2021-09-01 12:46:40,1433048661018116097,GoogleNewsPost,"Covid-19 information: WHO tracking ‘mu’ variant in Colombia and Ecuador
https://t.co/zx5waPq780...
https://t.co/tv72z42F5A",
406,Colombia -filter:retweets,2021-09-01 12:46:29,1433048616504016897,LYcoffee,"Profile by the @nytimes on bird diversity in Colombia, compared to 100 years ago.  

With Colombia as one of the wo… https://t.co/fxGCZHYu8d",
407,Colombia -filter:retweets,2021-09-01 12:45:03,1433048257362599940,PierreLabMN,#Searching for #BirdLife in a Former ‘Ocean of Forest’ - A century after #museum collectors surveyed Colombia’s avi… https://t.co/grdhkHgbsq,
408,Colombia -filter:retweets,2021-09-01 12:45:03,1433048253650673664,DM_breakingnews,now warns threat mu variant colombia britain https://t.co/1jP3yjb4Rm,
409,Colombia -filter:retweets,2021-09-01 12:44:37,1433048144820981763,DrewOnline,Colombia..? How sweet https://t.co/IzlbhSHMLF,
410,Colombia -filter:retweets,2021-09-01 12:43:58,1433047983252254721,ImBrentJames,@cj07890 I loved visiting Brazil. Colombia is on my travel list. The way covid bas been handled in each country pla… https://t.co/NYUpSE0HFw,
411,Colombia -filter:retweets,2021-09-01 12:43:06,1433047766075387917,TrendsWide,Covid: WHO warns of new ‘Mu’ variant found in Colombia – and it’s already been found in the UK https://t.co/NUzSJrQrfy,
412,Colombia -filter:retweets,2021-09-01 12:42:24,1433047589058793474,summedupcanada,"Colombia court rejects charging former army commander over extrajudicial killings
 https://t.co/4g85bxAaWc",
413,Colombia -filter:retweets,2021-09-01 12:42:24,1433047588790542337,resilenteuk,"I Love It! The World Knows About the a Least 6402 Killed by Colombia Militar Army in Uribe’s Period, and about the… https://t.co/1MaDYufe9q",
414,Colombia -filter:retweets,2021-09-01 12:42:12,1433047536684646400,kozmo27,Now WHO warns of threat of 'Mu' variant found in Colombia https://t.co/FZAY7UrMjw via @MailOnline,
415,Colombia -filter:retweets,2021-09-01 12:42:00,1433047489213521921,cannedcat,"WHO monitoring new coronavirus variant named Mu

Health body says Mu, or B.1.621, first identified in Colombia, has… https://t.co/b8RTnxqDsl",
416,Colombia -filter:retweets,2021-09-01 12:40:41,1433047156529766402,lmagudelor,Colombia's national anthem is so beautiful. I want to cry,
417,Colombia -filter:retweets,2021-09-01 12:40:26,1433047095485870087,Ahmetzc46220214,@mainmoonlol @SuiGenerisCY @FALCAO Fuck off idiot colombia 🖕,
418,Colombia -filter:retweets,2021-09-01 12:40:09,1433047020772765697,DailyMailUK,WHO warns of 'Mu' variant first found in Colombia but already in Britain https://t.co/UVu5xqDHXN,
419,Colombia -filter:retweets,2021-09-01 12:40:07,1433047015491919879,ChronicleLK,WHO monitoring new coronavirus variant named ‘Mu’: The World Health Organization has said it is monitoring a new co… https://t.co/7mLLaL07dX,
420,Colombia -filter:retweets,2021-09-01 12:40:04,1433046999423668248,PharaohofPetty,@SoulatSea I got some good good from a nigga ip the street and Folgers 100% Colombia im at work like https://t.co/lzqnIhBgaa,
421,Colombia -filter:retweets,2021-09-01 12:39:23,1433046831244644353,brmejiac,I have 2 new followers from Colombia 🇨🇴 last week. See https://t.co/Kg7UiAzX2N https://t.co/iE2qwTEppq,
422,Colombia -filter:retweets,2021-09-01 12:38:48,1433046683290583040,hoonierolo,Colombia nights: https://t.co/yCyiRGMe32,
423,Colombia -filter:retweets,2021-09-01 12:37:51,1433046443414237187,biglatingirl_,"@PabloMakes 1234,56 from Colombia",
424,Colombia -filter:retweets,2021-09-01 12:37:35,1433046374778486787,hanbinibinnie,"@BI_colombia_ @alia131_ @leehi_hi @shxx131bi131 Even tho he didn't give the umbrella on the teaser, i bet we all th… https://t.co/oouVeOWs0u",
425,Colombia -filter:retweets,2021-09-01 12:37:26,1433046339215106051,Hillchaser,Now WHO warns of threat of 'Mu' variant found in Colombia https://t.co/G9weXoMJdz via https://t.co/YMIn8CCXTO,
426,Colombia -filter:retweets,2021-09-01 12:37:17,1433046299562160128,myenimtown,I hate when they use Colombia as a running joke throughout the series https://t.co/xpMJvcJQ29,
427,Colombia -filter:retweets,2021-09-01 12:35:44,1433045909978419202,MailOnline,WHO warns of new Covid variant 'Mu' first detected in Colombia https://t.co/6wA4JqGHDS,
428,Colombia -filter:retweets,2021-09-01 12:35:33,1433045865288159239,JGraysonuk,@Paddy_Boyland @the_staveros He will have a long term injury in training within 2 weeks and will have a season in C… https://t.co/9VVcjy4r9d,
429,Colombia -filter:retweets,2021-09-01 12:35:21,1433045812939051009,bobttwo,Covid: WHO warns of new 'Mu' variant found in Colombia - and it's already been found in the UK… https://t.co/5UrAmZm6BK,
430,Colombia -filter:retweets,2021-09-01 12:34:49,1433045681933938694,Tequendamia,Colombia’s President Ivan Duque triggered a resurgence of anti-government sentiment by appointing his loathed forme… https://t.co/trWYzPmzMX,
431,Colombia -filter:retweets,2021-09-01 12:34:39,1433045640184049666,barronsonline,The Mu variant of the virus that causes Covid-19 that is now responsible for a growing proportion of cases in Colom… https://t.co/krg7CaLriD,
432,Colombia -filter:retweets,2021-09-01 12:34:09,1433045511544651782,heather_venter,Now WHO warns of threat of 'Mu' variant found in Colombia https://t.co/BN3UVfNpkW via @MailOnline,
433,Colombia -filter:retweets,2021-09-01 12:33:58,1433045467110133772,ClerkenwellSyn,Now WHO warns of threat of 'Mu' variant found in Colombia https://t.co/utFLnkzLr8 via @MailOnline,
434,Colombia -filter:retweets,2021-09-01 12:33:41,1433045395626672130,MedellinGuru,We receive questions each month from readers regarding staying for longer than the 180 day tourist limit in… https://t.co/mdjT0jB8aT,
435,Colombia -filter:retweets,2021-09-01 12:33:15,1433045285404483584,Tequendamia,Colombia arrests ‘Sinaloa Cartel money laundering chief’ https://t.co/1QhWxdfBDD,
436,Colombia -filter:retweets,2021-09-01 12:32:53,1433045194522439689,gauravsabnis,"I hope I soon get to return to the jungles of Minca, Colombia, where hummingbirds abound like pigeons! Everywhere y… https://t.co/7URKkB2Ued",
437,Colombia -filter:retweets,2021-09-01 12:32:06,1433044996983250947,MedellinGuru,"Some readers continue to ask questions about Scopolamine, also known as Devil’s Breath, which is a drug used in… https://t.co/WbRT3IJ4Ty",
438,Colombia -filter:retweets,2021-09-01 12:32:05,1433044993124544519,jilevin,Podcast: Another Colombia is possible — they hope https://t.co/FVtARQkrPA,
439,Colombia -filter:retweets,2021-09-01 12:31:39,1433044883493711879,Tequendamia,The organization of Colombia’s indigenous peoples urged the government to respond to a surge in the numbers of deat… https://t.co/lF2s1ST2ND,
440,Colombia -filter:retweets,2021-09-01 12:30:34,1433044610033537030,karenbcol,@beautyplmania @DemianStaff I am so happy of all the things you have done. We are just in the begining and I can’t… https://t.co/JCuncPkRKV,
441,Colombia -filter:retweets,2021-09-01 12:30:09,1433044505800937473,MedellinGuru,Several readers asked about establishing cell phone services in #Colombia. We have a popular and comprehensive guid… https://t.co/FNcwsXZYh8,
442,Colombia -filter:retweets,2021-09-01 12:30:05,1433044489560600576,DM_breakingnews,Now WHO warns of threat of 'Mu' variant found in Colombia https://t.co/1jP3yjb4Rm,
443,Colombia -filter:retweets,2021-09-01 12:29:40,1433044383906082818,Exhoosier56,"@jsmith4966 Correct, and this fish-tale of continued fear mongering was just released:  The World Health Organizati… https://t.co/IJFqJ0UU9B",
444,Colombia -filter:retweets,2021-09-01 12:29:19,1433044297574723586,B0THW4YS_,colombia Hi @965TDY I'm requesting #Sunshine by @LiamPayne for this weeks #Hot20Countdown thanks!,
445,Colombia -filter:retweets,2021-09-01 12:29:07,1433044244411916291,BpsmithUk,"""Monitoring"" C.1.2 (S Africa), Lambda (Peru), Mu (Colombia), Delta plus (UK) etc - &amp; saying they ""look vaccine resi… https://t.co/gH4srUIpuN",
446,Colombia -filter:retweets,2021-09-01 12:28:45,1433044151868735491,94C0PY,@tpwktalk I vote Harry Styles (@Harry_Styles) for #ArtistoftheSummer @965TDY colombia,
447,Colombia -filter:retweets,2021-09-01 12:28:03,1433043976513335296,WandaLStroud,"Are they practicing for when they'll be able to do this here in the UK!?

https://t.co/Xc5mR4hZ2e",
448,Colombia -filter:retweets,2021-09-01 12:27:54,1433043941243424771,MedellinGuru,"This week, we received several questions from readers about homeowners insurance in #Colombia. We have an article a… https://t.co/Ul67D59rK6",
449,Colombia -filter:retweets,2021-09-01 12:27:02,1433043719360552960,MedellinGuru,"From the Medellin Guru archives. This is one of our top 10 most popular articles on Medellin Guru, which looks at 3… https://t.co/t1uK3X8iLv",
450,Colombia -filter:retweets,2021-09-01 12:26:35,1433043606282067980,RioSlade,"WHO monitoring new coronavirus variant named 'Mu' 

""Mu"", which was first identified in Colombia in January
 https://t.co/IoHfiGqPJ9",
451,Colombia -filter:retweets,2021-09-01 12:25:55,1433043438811836423,dasharpei,@ThatGuy_447 @laurenboebert In Colombia... The FARC will literally let a horse eff someone in the ass till it kills… https://t.co/W70jqpslkB,
452,Colombia -filter:retweets,2021-09-01 12:25:46,1433043403835596804,MedellinGuru,Several readers about estratos. You should understand estratos when looking at real estate in #Colombia. Residentia… https://t.co/4Mo2h8spUS,
453,Colombia -filter:retweets,2021-09-01 12:24:58,1433043202781634562,MedellinGuru,Moving to a city in a foreign country is complicated. Medellin Guru offers services for expats in #Colombia and… https://t.co/Jw6YyliQp4,
454,Colombia -filter:retweets,2021-09-01 12:24:39,1433043123677147140,fjuventudlider,"Just posted a photo @ Cartagena De Indias, Colombia https://t.co/j5hIk9KVgB","{'type': 'Point', 'coordinates': [10.40099381, -75.55761155]}"
455,Colombia -filter:retweets,2021-09-01 12:23:56,1433042941698666502,RobMax4,Covid-19 news: WHO monitoring ‘mu’ variant in Colombia and Ecuador https://t.co/ef5FJNkjds,
456,Colombia -filter:retweets,2021-09-01 12:23:49,1433042912850452481,MedellinGuru,"Yesterday on August 31, #Colombia added +1,822 daily coronavirus cases, +443 cases in #Bogota, +267 in #Medellin, +… https://t.co/QJUx0YrhJB",
457,Colombia -filter:retweets,2021-09-01 12:23:45,1433042894340907013,Nat1807,Now WHO warns of threat of 'Mu' variant found in Colombia https://t.co/r7jZDQZKls via @MailOnline,
458,Colombia -filter:retweets,2021-09-01 12:23:19,1433042786845175816,ukigoni,"South America’s Mu variant declared “variant of interest” by @WHO.

First detected in Colombia in January 2021, the… https://t.co/VDAHbcTPJN",
459,Colombia -filter:retweets,2021-09-01 12:22:09,1433042493776478211,AndySol1983,"@Christi00069111 @Tickerb11111 @bigidrise @sarahbeth345 Latinas aren’t all white.

There are white Latinas and ther… https://t.co/q1o2BtUVOE",
460,Colombia -filter:retweets,2021-09-01 12:22:09,1433042492006359050,onlyDtruths,Now WHO warns of threat of 'Mu' variant found in Colombia - and it's already been found in Britain. Don't you worry… https://t.co/u6KRcHAWrR,
461,Colombia -filter:retweets,2021-09-01 12:22:02,1433042463875375106,Daltmann10,Covid-19 news: WHO monitoring ‘mu’ variant in Colombia and Ecuador https://t.co/iwvlDVPbZ5,
462,Colombia -filter:retweets,2021-09-01 12:21:19,1433042280806551556,EmbCol_Ireland,"Interesting meeting with the Director of EU &amp; International Affairs @ibec_irl, Pat Ivory, discussing the economic r… https://t.co/H0qKPfk0HF",
463,Colombia -filter:retweets,2021-09-01 12:20:09,1433041988543201283,bing771,"Project ""frighten the plebs"".
https://t.co/rm54ZPZFC3",
464,Colombia -filter:retweets,2021-09-01 12:19:29,1433041823187062785,Valerie49152258,"@MSNBC Why do so many a-holes live in Florida ??? Trumps, Desantis, Gaezt , Rubio…then we have all the immigrants f… https://t.co/8B5Ga0TEq9",
465,Colombia -filter:retweets,2021-09-01 12:19:06,1433041723077373958,johnriley1990,"How f*cking convient.....

Now WHO warns of threat of 'Mu' variant found in Colombia https://t.co/eDVl3q2SJn via @MailOnline",
466,Colombia -filter:retweets,2021-09-01 12:18:40,1433041615787118597,Freethinker_C,Short for Made Up variant 🙄 https://t.co/MBGuJAwX5u,
467,Colombia -filter:retweets,2021-09-01 12:18:16,1433041514595241984,GetGlobalNet,#NowPlaying on SoMetro Radio -  There's Nothing Better Than Love by @LutherVandross | Thanks to our listeners in th… https://t.co/Dx1UtnSB13,
468,Colombia -filter:retweets,2021-09-01 12:18:13,1433041500506624000,diversetv_yt,"#Volcanoes Update
Suwanose-jima, Japan - VAA 8,000 ft
Nevado del Ruiz, Colombia - gas and steam with some ash up to… https://t.co/n9xPEvwfx8",
469,Colombia -filter:retweets,2021-09-01 12:18:09,1433041487621726222,ShoreEJV,Now WHO warns of threat of 'Mu' variant found in Colombia https://t.co/2QWVSV2iSv via @MailOnline,
470,Colombia -filter:retweets,2021-09-01 12:18:02,1433041455040315396,femdomsexmovies,Hello I'm ARealGoddess! I come from colombia my age is 28 years old #live @ https://t.co/zzRCPVBmAI https://t.co/waR7cVgNmg,
471,Colombia -filter:retweets,2021-09-01 12:16:33,1433041081302597640,SPORTSCIRCUSINT,Podcast: Another Colombia is possible — they hope https://t.co/oXvFjG3Wyr https://t.co/jj7MfE9TOK,
472,Colombia -filter:retweets,2021-09-01 12:16:32,1433041079423537158,HIREMAIDEA,Podcast: Another Colombia is possible — they hope https://t.co/Ds5AApZB28,
473,Colombia -filter:retweets,2021-09-01 12:16:06,1433040968949932037,JeanJacquesDes7,"@medeabenjamin And to Israel, Colombia… just to name a few.",
474,Colombia -filter:retweets,2021-09-01 12:16:03,1433040955393839105,minefreeworld,This @AFP #survivor story painfully illustrates the continued devastating impact of #landmines in #Colombia… https://t.co/AIrQuZxzcr,
475,Colombia -filter:retweets,2021-09-01 12:16:00,1433040944304201730,TeachPrivacy,Colombia Privacy Law Whiteboard – 1 page summary of data protection law in Colombia by Prof @DanielSolove… https://t.co/I4DjGiIsTZ,
476,Colombia -filter:retweets,2021-09-01 12:15:09,1433040730562433029,JLynnFraser1,"""#WHO monitoring new #coronavirus #variant named #Mu, or #B1621, first identified in #Colombia, has been designated… https://t.co/yzPqzTKDNY",
477,Colombia -filter:retweets,2021-09-01 12:15:04,1433040709934882820,sportmarketing1,Now WHO warns of threat of 'Mu' variant found in Colombia https://t.co/AdjVSV4uHV via @MailOnline,
478,Colombia -filter:retweets,2021-09-01 12:14:46,1433040635351678984,africanrahman,"Mu covid19 variant is resistant to vaccines! Detected in Colombia by January, now at 40%, with rising numbers in Eu… https://t.co/GbxAbqvGs9",
479,Colombia -filter:retweets,2021-09-01 12:14:41,1433040615424528385,MoPhMarkets,"Covid-19:
🦠WHO is monitoring a new #Variant known as 'Mu', first discovered in Colombia
🇦🇺 New South Wales reported… https://t.co/yc0sve71cy",
480,Colombia -filter:retweets,2021-09-01 12:13:39,1433040355243479049,MontagueTerrie,"Should that not read ""Moo Variant??""...

Now WHO warns of threat of 'Mu' variant found in Colombia https://t.co/ygCUFXSfhY via @MailOnline",
481,Colombia -filter:retweets,2021-09-01 12:13:30,1433040316265902080,Terribleman,"@SebSchulman Argentina: Samantha Schweblin “Fever Dream” tr. @meganalimcd , Peru: Alonso Cueto “The Blue Hour” tr.… https://t.co/XkVhNNvAsL",
482,Colombia -filter:retweets,2021-09-01 12:13:21,1433040277447614466,SecretFlying,"#London, UK to Bogota, Colombia for only £375 roundtrip with @AirEuropa #Travel (Jan-Mar dates)… https://t.co/KS6dt31MWz",
483,Colombia -filter:retweets,2021-09-01 12:12:55,1433040168144052234,MaurikuV,"@mcbee_sherry @BeauTFC The NIH posted quantified conclusion of multiple studies, not just one in Colombia which, to… https://t.co/YotxKYCBxY",
484,Colombia -filter:retweets,2021-09-01 12:12:35,1433040084526374912,YuraniCastro12,"Happy birthday My love.
May God continue to bless you in every step you take, greetings from Colombia from… https://t.co/511XgMVO3Z",
485,Colombia -filter:retweets,2021-09-01 12:12:24,1433040040003874822,LuchoMurillo,En Colombia... winter is coming! https://t.co/szOYn0qdho,
486,Colombia -filter:retweets,2021-09-01 12:12:18,1433040012501819395,RedwayRBX,"@iconicleah that's ok leah

tho quick tip please avoid going to colombia",
487,Colombia -filter:retweets,2021-09-01 12:12:12,1433039987801477123,decfryan,I have 2 new followers from Colombia last week. See https://t.co/q7cujq8nNb https://t.co/mWUoNkZWKU,
488,Colombia -filter:retweets,2021-09-01 12:11:23,1433039782209277953,LaurenPelley,NEW: There is a new variant of interest identified by the @WHO. It’s B.1.621 or “Mu.” The earliest documented sampl… https://t.co/fzGNxlj6wi,
489,Colombia -filter:retweets,2021-09-01 12:10:42,1433039610171383809,gatoarteaga,"@euronewsnext This is completely false and outdated, it’s NOT illegal to buy or transact with #crypto or #bitcoin i… https://t.co/ILHEe9V2y6",
490,Colombia -filter:retweets,2021-09-01 12:10:25,1433039538490908679,twinfahntasy,just realized that when i go to colombia later this year i’m gonna be legal age to drink there😎,
491,Colombia -filter:retweets,2021-09-01 12:10:22,1433039527250104326,BrianBertie1998,@Clarkey_No1 @RobertoRojas97 @paraguayralph @santi_bauza @tomrobbo89 @EcuadorHeroes @FcPlantain @renato_sun… https://t.co/u7ARQl4zSe,
492,Colombia -filter:retweets,2021-09-01 12:09:45,1433039370861219852,s_baheer1,@jimcantswimata1 @Fawad__Ahmed @bsarwary Taliban are Afghans who lead an insurgency against the corrupt kleptocrati… https://t.co/E6iUUouMFH,
493,Colombia -filter:retweets,2021-09-01 12:09:27,1433039294449524740,CeoInterviews,@floragrowthcorp CEO Luis Merchan returns to the show to discuss why #Colombia presents a significant economic moat… https://t.co/sRl0444Hc2,
494,Colombia -filter:retweets,2021-09-01 12:09:09,1433039219015000067,jmontoyiaa,"@bts_bighit If you didn't know If you didn't know Koo, in Colombia there is someone who loves you a lot a lot and a… https://t.co/V3R5xL1y0k",
495,Colombia -filter:retweets,2021-09-01 12:07:06,1433038705799962627,CooolGirls3,"At Chaturbate I'm Named Sharonnta! Look At My Cam Show In HD, My Age Is 28 Yrs Old And Colombia Is Where I Live… https://t.co/EPSlbrXQx5",
496,Colombia -filter:retweets,2021-09-01 12:04:27,1433038038796472321,Andres4514,@shararehdrury Pablo Escobar dead when I lived in Colombia.,
497,Colombia -filter:retweets,2021-09-01 12:04:09,1433037960832823297,MailOnline,Now WHO warns of threat of 'Mu' variant found in Colombia https://t.co/HmGHneSSMI,
498,Colombia -filter:retweets,2021-09-01 12:02:13,1433037474524237826,CryptoPhillips,"@MarcFalzon It doesn't make any difference to me if you are from Colombia or Connecticut. Of course, my wife wants… https://t.co/t5sxBfSKVk",
499,Colombia -filter:retweets,2021-09-01 12:01:39,1433037333725597700,MiningStockIdea,#Colombian #Gold #Stock O2Gold Inc. (TSXV: $OTGO.V) News:  NEW GROUND GEOPHYSICS RESULTS EXTEND THE PROJECTED VEIN… https://t.co/F2enP9rVz3,
500,Colombia -filter:retweets,2021-09-01 12:01:20,1433037255585632262,lost_journeys,"I am around Caucasia, Colombia now. https://t.co/7rMrPF2DsZ #lostjourneys https://t.co/snViHOKGJ1","{'type': 'Point', 'coordinates': [7.65440018, -75.29685177]}"
501,Colombia -filter:retweets,2021-09-01 12:00:48,1433037119568728076,InvestorIdeas,#Colombian #Gold #Stock O2Gold Inc. (TSXV: $OTGO.V) News:  NEW GROUND GEOPHYSICS RESULTS EXTEND THE PROJECTED VEIN… https://t.co/MQLYloBJlh,
